agentic,monthly_users,log_mu,runs_30d_total,log_runs
True,1,0.6931471805599453,22,3.1354942159291497
True,704,6.558197802812269,432038,12.976271140929232
True,29,3.4011973816621555,122211,11.713512520571028
True,591,6.3835066348840055,7803518,15.870085343766677
True,94,4.553876891600541,82649,11.32237010324917
True,162,5.093750200806762,116184,11.662939027287713
True,102,4.634728988229636,12319,9.41897923708751
True,46,3.8501476017100584,48004,10.779060451131723
True,37,3.6375861597263857,10808,9.288134399416203
True,32,3.4965075614664802,14493,9.581490049669227
True,103,4.6443908991413725,268181,12.499421133483503
True,21,3.091042453358316,7887,8.973097896282471
True,8,2.1972245773362196,664,6.499787040655854
True,13,2.6390573296152584,99,4.605170185988092
True,18,2.9444389791664403,5952,8.69165057315339
False,5,1.791759469228055,55,4.02535169073515
True,2,1.0986122886681098,32,3.4965075614664802
True,1,0.6931471805599453,30,3.4339872044851463
False,1,0.6931471805599453,29,3.4011973816621555
False,0,0.0,29,3.4011973816621555
False,0,0.0,0,0.0
True,2,1.0986122886681098,32,3.4965075614664802
True,2,1.0986122886681098,33,3.5263605246161616
True,1,0.6931471805599453,30,3.4339872044851463
True,1,0.6931471805599453,31,3.4657359027997265
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,13,2.6390573296152584
True,1,0.6931471805599453,25,3.258096538021482
True,1,0.6931471805599453,25,3.258096538021482
True,1,0.6931471805599453,25,3.258096538021482
True,0,0.0,29,3.4011973816621555
True,5,1.791759469228055,39,3.6888794541139363
True,0,0.0,6,1.9459101490553132
False,39,3.6888794541139363,489,6.194405391104672
True,14,2.70805020110221,254,5.541263545158426
False,7,2.0794415416798357,428,6.061456918928017
False,4,1.6094379124341003,245,5.5053315359323625
False,2,1.0986122886681098,147,4.997212273764115
True,1,0.6931471805599453,36,3.6109179126442243
True,74,4.31748811353631,1770,7.479299637782834
True,2,1.0986122886681098,517,6.249975242259483
True,2,1.0986122886681098,16,2.833213344056216
False,9,2.302585092994046,76,4.343805421853684
False,2,1.0986122886681098,41,3.7376696182833684
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,30,3.4339872044851463
False,0,0.0,32,3.4965075614664802
False,1,0.6931471805599453,30,3.4339872044851463
False,1,0.6931471805599453,29,3.4011973816621555
False,1,0.6931471805599453,29,3.4011973816621555
False,1,0.6931471805599453,29,3.4011973816621555
False,0,0.0,29,3.4011973816621555
False,0,0.0,29,3.4011973816621555
False,0,0.0,29,3.4011973816621555
False,21,3.091042453358316,2079,7.640123172695364
True,32,3.4965075614664802,149,5.0106352940962555
True,14,2.70805020110221,86,4.465908118654584
False,1,0.6931471805599453,29,3.4011973816621555
True,3,1.3862943611198906,849,6.745236349484363
False,1,0.6931471805599453,3,1.3862943611198906
False,0,0.0,2,1.0986122886681098
True,8,2.1972245773362196,80,4.394449154672439
True,11,2.4849066497880004,84,4.442651256490317
True,1,0.6931471805599453,29,3.4011973816621555
False,1,0.6931471805599453,137,4.927253685157205
True,1,0.6931471805599453,32,3.4965075614664802
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,14,2.70805020110221
True,1,0.6931471805599453,12,2.5649493574615367
True,1,0.6931471805599453,12,2.5649493574615367
True,1,0.6931471805599453,12,2.5649493574615367
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,30,3.4339872044851463
True,0,0.0,32,3.4965075614664802
True,1,0.6931471805599453,32,3.4965075614664802
True,1,0.6931471805599453,29,3.4011973816621555
False,0,0.0,32,3.4965075614664802
True,1,0.6931471805599453,30,3.4339872044851463
True,1,0.6931471805599453,49,3.912023005428146
True,0,0.0,29,3.4011973816621555
True,0,0.0,30,3.4339872044851463
True,0,0.0,30,3.4339872044851463
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,36,3.6109179126442243
True,0,0.0,29,3.4011973816621555
True,0,0.0,30,3.4339872044851463
True,1,0.6931471805599453,16,2.833213344056216
True,1,0.6931471805599453,15,2.772588722239781
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,21,3.091042453358316
True,1,0.6931471805599453,10,2.3978952727983707
True,1,0.6931471805599453,16,2.833213344056216
True,1,0.6931471805599453,16,2.833213344056216
True,1,0.6931471805599453,16,2.833213344056216
True,1,0.6931471805599453,16,2.833213344056216
True,1,0.6931471805599453,19,2.995732273553991
True,1,0.6931471805599453,22,3.1354942159291497
True,1,0.6931471805599453,22,3.1354942159291497
True,1,0.6931471805599453,22,3.1354942159291497
True,1,0.6931471805599453,22,3.1354942159291497
True,0,0.0,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,32,3.4965075614664802
True,1,0.6931471805599453,87,4.477336814478207
True,1,0.6931471805599453,29,3.4011973816621555
True,0,0.0,0,0.0
True,0,0.0,2,1.0986122886681098
True,3,1.3862943611198906,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,0,0.0,2,1.0986122886681098
True,1,0.6931471805599453,29,3.4011973816621555
True,0,0.0,0,0.0
True,0,0.0,1,0.6931471805599453
True,0,0.0,30,3.4339872044851463
True,1147,7.045776576879511,294505,12.593054655380673
True,225,5.420534999272286,215078,12.278760681480037
True,203,5.318119993844216,42072,10.647161483764041
True,572,6.35088571671474,19108,9.857914707241372
True,84,4.442651256490317,16814,9.73002662417437
True,54,4.007333185232471,544,6.300785794663244
True,29,3.4011973816621555,447,6.104793232414985
True,110,4.709530201312334,12659,9.446202695698167
True,36,3.6109179126442243,453,6.118097198041348
True,124,4.8283137373023015,1227,7.113142108707088
True,73,4.30406509320417,23129,10.048885755225484
True,74,4.31748811353631,6697,8.80956425335415
True,61,4.127134385045092,3868,8.260751354700513
True,41,3.7376696182833684,3364,8.121183242078828
True,29,3.4011973816621555,403,6.0014148779611505
True,33,3.5263605246161616,683,6.52795791762255
True,111,4.718498871295094,7132,8.872487182278038
True,80,4.394449154672439,16609,9.71776020260734
True,20,3.044522437723423,665,6.501289670540389
True,53,3.9889840465642745,884,6.785587645007929
True,24,3.2188758248682006,8557,9.054621796976763
True,4,1.6094379124341003,141,4.955827057601261
True,17,2.8903717578961645,769,6.646390514847729
True,13,2.6390573296152584,979,6.887552571664617
True,14,2.70805020110221,292,5.680172609017068
True,14,2.70805020110221,81,4.406719247264253
True,30,3.4339872044851463,302,5.713732805509369
True,3,1.3862943611198906,83,4.430816798843313
True,19,2.995732273553991,845,6.740519359606223
True,11,2.4849066497880004,429,6.063785208687608
True,3,1.3862943611198906,75,4.330733340286331
True,3,1.3862943611198906,44,3.8066624897703196
True,17,2.8903717578961645,256,5.54907608489522
True,5,1.791759469228055,406,6.008813185442595
True,8,2.1972245773362196,135,4.912654885736052
True,19,2.995732273553991,150,5.017279836814924
True,7,2.0794415416798357,160,5.081404364984463
True,3,1.3862943611198906,85,4.454347296253507
True,1,0.6931471805599453,39,3.6888794541139363
True,6,1.9459101490553132,56,4.04305126783455
True,1,0.6931471805599453,34,3.5553480614894135
True,7,2.0794415416798357,39,3.6888794541139363
True,1,0.6931471805599453,42,3.7612001156935624
True,3,1.3862943611198906,10,2.3978952727983707
True,1,0.6931471805599453,63,4.1588830833596715
True,0,0.0,29,3.4011973816621555
True,0,0.0,32,3.4965075614664802
True,1,0.6931471805599453,29,3.4011973816621555
True,0,0.0,30,3.4339872044851463
True,72,4.290459441148391,4026,8.300776960851454
False,1,0.6931471805599453,29,3.4011973816621555
False,1,0.6931471805599453,35,3.58351893845611
True,1,0.6931471805599453,30,3.4339872044851463
True,3,1.3862943611198906,1943,7.572502985020384
True,2,1.0986122886681098,51,3.9512437185814275
True,2,1.0986122886681098,296,5.6937321388027
True,2,1.0986122886681098,109,4.700480365792417
True,0,0.0,30,3.4339872044851463
True,0,0.0,30,3.4339872044851463
True,0,0.0,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,2,1.0986122886681098,30,3.4339872044851463
True,2,1.0986122886681098,31,3.4657359027997265
True,2,1.0986122886681098,30,3.4339872044851463
True,2,1.0986122886681098,38,3.6635616461296463
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,2,1.0986122886681098,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,30,3.4339872044851463
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,35,3.58351893845611
True,0,0.0,108,4.6913478822291435
True,0,0.0,31,3.4657359027997265
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,2,1.0986122886681098,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,1458,7.285506548522785
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,2,1.0986122886681098,35,3.58351893845611
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,31,3.4657359027997265
True,1,0.6931471805599453,29,3.4011973816621555
True,2,1.0986122886681098,30,3.4339872044851463
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,2,1.0986122886681098,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,33,3.5263605246161616
True,1,0.6931471805599453,38,3.6635616461296463
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,33,3.5263605246161616
True,1,0.6931471805599453,27,3.332204510175204
True,1,0.6931471805599453,27,3.332204510175204
True,1,0.6931471805599453,32,3.4965075614664802
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,33,3.5263605246161616
True,0,0.0,29,3.4011973816621555
True,0,0.0,32,3.4965075614664802
True,0,0.0,29,3.4011973816621555
True,0,0.0,31,3.4657359027997265
True,1,0.6931471805599453,29,3.4011973816621555
True,0,0.0,29,3.4011973816621555
True,0,0.0,30,3.4339872044851463
True,1,0.6931471805599453,29,3.4011973816621555
True,0,0.0,29,3.4011973816621555
True,0,0.0,29,3.4011973816621555
True,0,0.0,29,3.4011973816621555
True,0,0.0,29,3.4011973816621555
True,1,0.6931471805599453,30,3.4339872044851463
True,1,0.6931471805599453,30,3.4339872044851463
True,1,0.6931471805599453,30,3.4339872044851463
True,0,0.0,30,3.4339872044851463
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,31,3.4657359027997265
True,0,0.0,29,3.4011973816621555
True,0,0.0,30,3.4339872044851463
True,1,0.6931471805599453,29,3.4011973816621555
True,0,0.0,29,3.4011973816621555
True,0,0.0,29,3.4011973816621555
True,0,0.0,30,3.4339872044851463
True,1,0.6931471805599453,31,3.4657359027997265
True,0,0.0,30,3.4339872044851463
True,0,0.0,29,3.4011973816621555
True,0,0.0,33,3.5263605246161616
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,4,1.6094379124341003,18803,9.841824892144022
True,1,0.6931471805599453,80,4.394449154672439
True,2,1.0986122886681098,3,1.3862943611198906
False,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,19,2.995732273553991
True,2,1.0986122886681098,19,2.995732273553991
True,1,0.6931471805599453,27,3.332204510175204
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,2,1.0986122886681098,4,1.6094379124341003
True,1,0.6931471805599453,23,3.1780538303479458
True,1,0.6931471805599453,20,3.044522437723423
True,1,0.6931471805599453,26,3.295836866004329
True,1,0.6931471805599453,1,0.6931471805599453
True,0,0.0,0,0.0
True,0,0.0,0,0.0
True,1,0.6931471805599453,36,3.6109179126442243
True,1,0.6931471805599453,9,2.302585092994046
True,1,0.6931471805599453,14,2.70805020110221
True,0,0.0,22,3.1354942159291497
False,31,3.4657359027997265,33197,10.410244912126165
False,1,0.6931471805599453,141,4.955827057601261
False,1,0.6931471805599453,2265,7.725771441587952
False,2,1.0986122886681098,436,6.07993319509559
False,4,1.6094379124341003,35,3.58351893845611
False,2,1.0986122886681098,61,4.127134385045092
False,2,1.0986122886681098,30,3.4339872044851463
False,2,1.0986122886681098,30,3.4339872044851463
False,2,1.0986122886681098,33,3.5263605246161616
False,2,1.0986122886681098,32,3.4965075614664802
False,2,1.0986122886681098,30,3.4339872044851463
False,2,1.0986122886681098,32,3.4965075614664802
False,2,1.0986122886681098,30,3.4339872044851463
False,2,1.0986122886681098,32,3.4965075614664802
False,2,1.0986122886681098,29,3.4011973816621555
False,1,0.6931471805599453,29,3.4011973816621555
False,1,0.6931471805599453,29,3.4011973816621555
False,1,0.6931471805599453,29,3.4011973816621555
False,1,0.6931471805599453,29,3.4011973816621555
False,1,0.6931471805599453,30,3.4339872044851463
False,1,0.6931471805599453,29,3.4011973816621555
False,1,0.6931471805599453,29,3.4011973816621555
False,1,0.6931471805599453,29,3.4011973816621555
False,1,0.6931471805599453,29,3.4011973816621555
False,1,0.6931471805599453,29,3.4011973816621555
False,1,0.6931471805599453,29,3.4011973816621555
False,1,0.6931471805599453,30,3.4339872044851463
False,1,0.6931471805599453,29,3.4011973816621555
False,2,1.0986122886681098,50,3.9318256327243257
False,1,0.6931471805599453,30,3.4339872044851463
False,1,0.6931471805599453,29,3.4011973816621555
False,1,0.6931471805599453,34,3.5553480614894135
False,1,0.6931471805599453,29,3.4011973816621555
False,1,0.6931471805599453,29,3.4011973816621555
False,2,1.0986122886681098,35,3.58351893845611
False,1,0.6931471805599453,29,3.4011973816621555
False,1,0.6931471805599453,32,3.4965075614664802
False,1,0.6931471805599453,29,3.4011973816621555
False,1,0.6931471805599453,29,3.4011973816621555
False,1,0.6931471805599453,29,3.4011973816621555
False,1,0.6931471805599453,29,3.4011973816621555
False,1,0.6931471805599453,31,3.4657359027997265
False,1,0.6931471805599453,29,3.4011973816621555
False,1,0.6931471805599453,29,3.4011973816621555
False,1,0.6931471805599453,29,3.4011973816621555
False,1,0.6931471805599453,29,3.4011973816621555
False,1,0.6931471805599453,50,3.9318256327243257
False,1,0.6931471805599453,29,3.4011973816621555
False,1,0.6931471805599453,29,3.4011973816621555
False,1,0.6931471805599453,29,3.4011973816621555
False,1,0.6931471805599453,40,3.713572066704308
False,1,0.6931471805599453,29,3.4011973816621555
False,1,0.6931471805599453,29,3.4011973816621555
False,1,0.6931471805599453,29,3.4011973816621555
False,1,0.6931471805599453,29,3.4011973816621555
False,1,0.6931471805599453,29,3.4011973816621555
False,1,0.6931471805599453,1,0.6931471805599453
False,1,0.6931471805599453,1,0.6931471805599453
False,1,0.6931471805599453,1,0.6931471805599453
False,1,0.6931471805599453,1,0.6931471805599453
False,1,0.6931471805599453,3,1.3862943611198906
False,1,0.6931471805599453,2,1.0986122886681098
False,1,0.6931471805599453,3,1.3862943611198906
False,1,0.6931471805599453,3,1.3862943611198906
False,1,0.6931471805599453,3,1.3862943611198906
False,1,0.6931471805599453,3,1.3862943611198906
False,1,0.6931471805599453,34,3.5553480614894135
False,1,0.6931471805599453,31,3.4657359027997265
False,1,0.6931471805599453,31,3.4657359027997265
False,1,0.6931471805599453,74,4.31748811353631
False,1,0.6931471805599453,180,5.198497031265826
False,10,2.3978952727983707,11297,9.332380997885208
False,1,0.6931471805599453,30,3.4339872044851463
False,1,0.6931471805599453,30,3.4339872044851463
False,1,0.6931471805599453,32,3.4965075614664802
True,0,0.0,29,3.4011973816621555
True,0,0.0,29,3.4011973816621555
True,0,0.0,29,3.4011973816621555
True,0,0.0,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
False,0,0.0,30,3.4339872044851463
True,3,1.3862943611198906,1038,6.946013991099227
True,1,0.6931471805599453,32,3.4965075614664802
False,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,30,3.4339872044851463
True,32,3.4965075614664802,2851,7.955775781534187
True,1,0.6931471805599453,33,3.5263605246161616
True,2,1.0986122886681098,3,1.3862943611198906
True,0,0.0,86,4.465908118654584
True,1,0.6931471805599453,29,3.4011973816621555
False,8,2.1972245773362196,846,6.741700694652055
True,4,1.6094379124341003,147,4.997212273764115
True,5,1.791759469228055,42,3.7612001156935624
False,0,0.0,1,0.6931471805599453
True,1,0.6931471805599453,29,3.4011973816621555
True,464,6.142037405587356,30918,10.33912616065184
True,351,5.863631175598097,29721,10.299642791318515
True,242,5.493061443340548,13925,9.541512875502493
True,79,4.382026634673881,4744,8.464846711044029
True,40,3.713572066704308,1643,7.404887575616125
True,37,3.6375861597263857,1948,7.575071699507561
False,44,3.8066624897703196,1125,7.026426808699636
False,15,2.772588722239781,580,6.364750756851911
True,15,2.772588722239781,178,5.187385805840755
True,1,0.6931471805599453,56,4.04305126783455
True,1,0.6931471805599453,41,3.7376696182833684
False,28,3.367295829986474,356,5.877735781779639
False,2,1.0986122886681098,32,3.4965075614664802
False,0,0.0,31,3.4657359027997265
False,2,1.0986122886681098,39,3.6888794541139363
False,0,0.0,30,3.4339872044851463
True,0,0.0,29,3.4011973816621555
False,0,0.0,30,3.4339872044851463
True,0,0.0,31,3.4657359027997265
True,0,0.0,43,3.784189633918261
True,8,2.1972245773362196,452,6.115892125483034
True,3,1.3862943611198906,154,5.043425116919247
True,2,1.0986122886681098,278,5.631211781821365
True,14,2.70805020110221,61,4.127134385045092
True,158,5.0689042022202315,1686,7.430707082545968
True,13,2.6390573296152584,1148,7.046647277848756
True,4,1.6094379124341003,81,4.406719247264253
True,1,0.6931471805599453,39,3.6888794541139363
True,1,0.6931471805599453,64,4.174387269895637
False,58,4.07753744390572,604,6.405228458030842
True,61,4.127134385045092,703,6.556778356158042
True,2,1.0986122886681098,74,4.31748811353631
True,2,1.0986122886681098,105,4.663439094112067
True,4,1.6094379124341003,46,3.8501476017100584
True,1,0.6931471805599453,31,3.4657359027997265
False,2,1.0986122886681098,39,3.6888794541139363
True,0,0.0,119,4.787491742782046
True,4,1.6094379124341003,44,3.8066624897703196
False,0,0.0,29,3.4011973816621555
True,1,0.6931471805599453,33,3.5263605246161616
False,0,0.0,11,2.4849066497880004
True,0,0.0,45,3.828641396489095
True,0,0.0,29,3.4011973816621555
True,0,0.0,30,3.4339872044851463
True,1,0.6931471805599453,33,3.5263605246161616
True,1,0.6931471805599453,31,3.4657359027997265
True,1,0.6931471805599453,29,3.4011973816621555
True,0,0.0,30,3.4339872044851463
True,0,0.0,29,3.4011973816621555
True,0,0.0,29,3.4011973816621555
True,1,0.6931471805599453,31,3.4657359027997265
True,0,0.0,30,3.4339872044851463
True,1,0.6931471805599453,5,1.791759469228055
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,30,3.4339872044851463
True,1,0.6931471805599453,13,2.6390573296152584
True,1,0.6931471805599453,15,2.772588722239781
True,1,0.6931471805599453,12,2.5649493574615367
False,0,0.0,2,1.0986122886681098
True,1,0.6931471805599453,4,1.6094379124341003
True,1,0.6931471805599453,4,1.6094379124341003
True,1,0.6931471805599453,2,1.0986122886681098
True,1,0.6931471805599453,4,1.6094379124341003
True,1,0.6931471805599453,2,1.0986122886681098
True,1,0.6931471805599453,2,1.0986122886681098
True,1,0.6931471805599453,2,1.0986122886681098
True,1,0.6931471805599453,2,1.0986122886681098
True,1,0.6931471805599453,4,1.6094379124341003
True,1,0.6931471805599453,4,1.6094379124341003
True,1,0.6931471805599453,3,1.3862943611198906
True,1,0.6931471805599453,3,1.3862943611198906
True,1,0.6931471805599453,3,1.3862943611198906
True,1,0.6931471805599453,3,1.3862943611198906
True,1,0.6931471805599453,3,1.3862943611198906
True,1,0.6931471805599453,0,0.0
True,1,0.6931471805599453,0,0.0
True,1,0.6931471805599453,0,0.0
True,0,0.0,0,0.0
True,1,0.6931471805599453,0,0.0
True,582,6.368187186350492,5694,8.647343875881283
True,382,5.948034989180646,5748,8.656781205623291
True,629,6.4457198193855785,207401,12.24241421793261
True,41,3.7376696182833684,6025,8.703838719690246
True,196,5.2832037287379885,4883,8.493719835230594
True,267,5.5909869805108565,16882,9.734062477477194
True,253,5.537334267018537,50025,10.820298149257134
True,56,4.04305126783455,417,6.035481432524756
True,129,4.867534450455582,50843,10.836517400414559
True,72,4.290459441148391,85018,11.35063003990524
True,68,4.23410650459726,17618,9.77673314419063
True,40,3.713572066704308,478,6.171700597410915
True,21,3.091042453358316,4312,8.369388996647842
False,6,1.9459101490553132,8943,9.09873819539488
True,55,4.02535169073515,2132,7.665284718471351
True,12,2.5649493574615367,29576,10.294752311243151
True,15,2.772588722239781,100,4.61512051684126
True,5,1.791759469228055,1152,7.050122520269059
False,5,1.791759469228055,19,2.995732273553991
True,4,1.6094379124341003,121,4.804021044733257
True,4,1.6094379124341003,45,3.828641396489095
False,3,1.3862943611198906,7,2.0794415416798357
False,3,1.3862943611198906,27,3.332204510175204
True,3,1.3862943611198906,38,3.6635616461296463
True,3,1.3862943611198906,136,4.919980925828125
True,1,0.6931471805599453,36,3.6109179126442243
True,0,0.0,30,3.4339872044851463
True,1,0.6931471805599453,29,3.4011973816621555
True,1,0.6931471805599453,29,3.4011973816621555
True,0,0.0,29,3.4011973816621555
True,1,0.6931471805599453,7,2.0794415416798357
True,1,0.6931471805599453,29,3.4011973816621555
True,2,1.0986122886681098,33,3.5263605246161616
True,1,0.6931471805599453,32,3.4965075614664802
False,18,2.9444389791664403,26160,10.172025031140222
True,4,1.6094379124341003,102,4.634728988229636
False,4,1.6094379124341003,30,3.4339872044851463
False,0,0.0,31,3.4657359027997265
True,33,3.5263605246161616,659,6.492239835020471
True,5,1.791759469228055,54,4.007333185232471
True,1,0.6931471805599453,32,3.4965075614664802
True,0,0.0,35,3.58351893845611
True,1,0.6931471805599453,29,3.4011973816621555
True,0,0.0,29,3.4011973816621555
True,8,2.1972245773362196,70,4.2626798770413155
True,50,3.9318256327243257,825,6.716594773520978
True,1,0.6931471805599453,30,3.4339872044851463
True,1,0.6931471805599453,29,3.4011973816621555
True,0,0.0,29,3.4011973816621555
True,4,1.6094379124341003,315,5.755742213586912
True,2,1.0986122886681098,308,5.733341276897746
True,0,0.0,41,3.7376696182833684
True,1,0.6931471805599453,269,5.598421958998375
True,0,0.0,51,3.9512437185814275
True,0,0.0,29,3.4011973816621555
True,1,0.6931471805599453,27,3.332204510175204
False,0,0.0,29,3.4011973816621555
False,2,1.0986122886681098,29,3.4011973816621555
True,2,1.0986122886681098,21,3.091042453358316
True,1,0.6931471805599453,19,2.995732273553991
True,1,0.6931471805599453,19,2.995732273553991
True,1,0.6931471805599453,21,3.091042453358316
True,1,0.6931471805599453,11,2.4849066497880004
True,1,0.6931471805599453,23,3.1780538303479458
True,1,0.6931471805599453,23,3.1780538303479458
True,1,0.6931471805599453,23,3.1780538303479458
True,1,0.6931471805599453,23,3.1780538303479458
True,1,0.6931471805599453,22,3.1354942159291497
True,1,0.6931471805599453,25,3.258096538021482
True,1,0.6931471805599453,20,3.044522437723423
True,1,0.6931471805599453,20,3.044522437723423
True,1,0.6931471805599453,20,3.044522437723423
True,1,0.6931471805599453,20,3.044522437723423
True,1,0.6931471805599453,22,3.1354942159291497
True,1,0.6931471805599453,22,3.1354942159291497
True,1,0.6931471805599453,22,3.1354942159291497
True,1,0.6931471805599453,34,3.5553480614894135
True,1,0.6931471805599453,10,2.3978952727983707
True,1,0.6931471805599453,10,2.3978952727983707
True,1,0.6931471805599453,10,2.3978952727983707
True,22,3.1354942159291497,553,6.317164686747284
True,2,1.0986122886681098,42,3.7612001156935624
True,24,3.2188758248682006,282,5.645446897643238
True,9,2.302585092994046,2451,7.804659297056102
True,31,3.4657359027997265,339,5.8289456176102075
True,113,4.736198448394496,1527,7.331714969726466
True,2,1.0986122886681098,57,4.060443010546419
True,0,0.0,77,4.356708826689592
True,7,2.0794415416798357,90,4.51085950651685
True,5,1.791759469228055,188,5.241747015059643
True,3,1.3862943611198906,32,3.4965075614664802
True,10,2.3978952727983707,318,5.765191102784844
True,3,1.3862943611198906,43,3.784189633918261
True,6,1.9459101490553132,1203,7.093404625868766
True,7,2.0794415416798357,62,4.143134726391533
True,0,0.0,37,3.6375861597263857
True,1,0.6931471805599453,42,3.7612001156935624
True,1,0.6931471805599453,54,4.007333185232471
True,2,1.0986122886681098,115,4.7535901911063645
True,0,0.0,81,4.406719247264253
True,2,1.0986122886681098,36,3.6109179126442243
True,3,1.3862943611198906,30,3.4339872044851463
True,1,0.6931471805599453,32,3.4965075614664802
True,1,0.6931471805599453,33,3.5263605246161616
True,3,1.3862943611198906,29,3.4011973816621555
True,2,1.0986122886681098,36,3.6109179126442243
True,2,1.0986122886681098,38,3.6635616461296463
True,0,0.0,45,3.828641396489095
True,1,0.6931471805599453,34,3.5553480614894135
True,2,1.0986122886681098,31,3.4657359027997265
True,2,1.0986122886681098,30,3.4339872044851463
True,2,1.0986122886681098,49,3.912023005428146
